Objects
100
,,Global Angle 111:111,,,,,,Global Angle 222:222,,,,,,Global Angle SIngleMarker:SIngleMarker,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1054,0,0.854697,-0.12463,1.68186,-231.607,198.83,813.156,0.759692,0.336344,-1.22106,-284.151,96.5612,860.164,0.454849,-0.297364,-0.0556072,-152.142,113.628,901.582
1055,0,0.847311,-0.128193,1.6806,-231.334,198.642,812.321,0.757559,0.336698,-1.23026,-284.165,96.4043,859.811,0.446749,-0.311496,-0.0722581,-152.313,111.719,901.551
1056,0,0.856374,-0.134612,1.67452,-230.835,198.069,811.807,0.757814,0.3349,-1.24005,-284.256,96.1436,859.451,0.444802,-0.322426,-0.0868675,-152.526,109.851,901.495
1057,0,0.863064,-0.139261,1.66498,-230.067,197.292,811.29,0.756347,0.329535,-1.25118,-284.422,95.8976,859.203,0.446446,-0.331939,-0.100438,-152.82,107.817,901.456
1058,0,0.858915,-0.133232,1.66013,-229.273,196.444,810.534,0.752127,0.319859,-1.26384,-284.631,95.7179,859.095,0.444053,-0.3431,-0.117354,-153.124,105.734,901.465
1059,0,0.857478,-0.132951,1.64951,-228.257,195.15,809.499,0.745503,0.308819,-1.27885,-284.868,95.6209,859.088,0.43303,-0.355225,-0.13612,-153.49,103.626,901.591
1060,0,0.849727,-0.126556,1.64278,-227.346,193.808,808.277,0.736183,0.297678,-1.29606,-285.092,95.5524,859.135,0.413268,-0.368865,-0.156134,-153.891,101.513,901.818
1061,0,0.848737,-0.12281,1.6314,-226.432,192.175,806.845,0.724536,0.288969,-1.31502,-285.282,95.518,859.207,0.389026,-0.383343,-0.177074,-154.292,99.3852,902.048
1062,0,0.844856,-0.104537,1.61821,-225.721,190.692,805.179,0.711913,0.285812,-1.33415,-285.431,95.5095,859.336,0.364348,-0.398937,-0.199843,-154.664,97.1969,902.159
1063,0,0.843111,-0.0869976,1.60989,-225.347,189.544,803.749,0.697729,0.285219,-1.35497,-285.477,95.4941,859.403,0.34353,-0.414533,-0.224151,-154.919,94.9513,901.976
1064,0,0.854261,-0.0776408,1.60281,-225.109,188.654,802.647,0.686129,0.288005,-1.37519,-285.514,95.4411,859.462,0.32978,-0.425159,-0.247903,-155.101,92.6321,901.371
1065,0,0.863627,-0.0710563,1.60023,-224.975,188.179,802.023,0.678162,0.293379,-1.39347,-285.59,95.2942,859.416,0.322794,-0.421673,-0.265352,-155.235,90.1306,900.538
1066,0,0.877787,-0.0714147,1.59334,-224.887,188.07,801.846,0.669344,0.297976,-1.41195,-285.529,95.2049,859.333,0.32161,-0.424201,-0.285586,-155.323,87.7303,899.273
1067,0,0.884041,-0.0597849,1.58835,-224.881,188.34,801.64,0.662793,0.299509,-1.43194,-285.729,95.0388,859.24,0.320607,-0.42546,-0.306655,-155.433,85.2967,897.877
1068,0,0.913171,-0.0771593,1.57055,-224.621,188.069,801.567,0.652159,0.297287,-1.45325,-285.982,95.0393,859.254,0.317192,-0.425786,-0.329465,-155.671,82.7976,896.383
1069,0,0.926945,-0.0792629,1.55333,-224.306,187.351,800.887,0.636278,0.291807,-1.4779,-286.256,95.1902,859.42,0.305303,-0.426174,-0.358102,-155.794,80.4696,894.95
1070,0,0.945676,-0.0859796,1.52341,-223.865,185.926,799.711,0.630696,0.282246,-1.50286,-286.481,95.3366,859.851,0.290505,-0.427897,-0.384298,-156.24,78.0057,893.641
1071,0,0.945237,-0.0823053,1.49206,-223.552,184.323,798.027,0.606388,0.269954,-1.5289,-286.615,95.5408,859.966,0.272926,-0.422103,-0.40279,-156.55,75.8536,892.528
1072,0,0.968605,-0.0747563,1.49591,-223.827,182.83,796.267,0.578967,0.263269,-1.55114,-286.724,95.6188,860.131,0.249696,-0.422777,-0.420868,-156.838,73.9967,891.552
1073,0,0.940562,0.00550966,1.55263,-224.691,180.639,793.927,0.550557,0.256132,-1.57217,-286.763,95.7047,860.262,0.23577,-0.420664,-0.435495,-157.003,72.4776,890.427
1074,0,0.961064,-0.0184006,1.46279,-224.202,179.644,792.325,0.52176,0.241716,-1.59413,-286.749,95.7064,860.425,0.219132,-0.417903,-0.448862,-157.065,71.0851,889.15
1075,0,-1.86208,-1.50253,0.254595,-223.201,178.374,791.367,0.492949,0.233527,-1.613,-286.755,95.7741,860.471,0.202745,-0.40652,-0.45812,-156.981,69.7901,887.719
1076,0,-1.86245,-1.49451,0.272188,-223.41,177.008,789.432,0.467841,0.226209,-1.62973,-286.742,95.8175,860.427,0.184307,-0.397068,-0.468718,-156.805,68.6075,886.027
1077,0,-1.87827,-1.46554,0.286298,-223.312,175.15,787.118,0.441875,0.218982,-1.64554,-286.714,95.8524,860.305,0.166267,-0.382836,-0.478073,-156.487,67.4907,884.039
1078,0,-1.88567,-1.44667,0.298131,-223.402,173.393,784.963,0.408628,0.213882,-1.65788,-286.737,95.7663,860.225,0.149221,-0.371118,-0.489413,-156.233,66.3777,881.86
1079,0,-1.89406,-1.4284,0.317719,-223.576,171.551,782.643,0.388666,0.207746,-1.67202,-286.673,95.7313,859.93,0.130709,-0.352253,-0.494497,-155.981,65.1997,879.595
1080,0,-1.90378,-1.40993,0.340189,-223.821,169.704,780.326,0.3684,0.202378,-1.68636,-286.597,95.6693,859.548,0.116709,-0.341558,-0.504393,-155.921,63.7669,877.572
1081,0,-1.90572,-1.35024,0.356526,-224.414,167.818,777.922,0.337288,0.204504,-1.692,-286.506,95.3148,859.466,0.102474,-0.330125,-0.514533,-155.884,62.2281,875.617
1082,0,-1.91053,-1.3314,0.371323,-224.471,165.916,775.688,0.316911,0.200937,-1.70387,-286.365,95.1113,859.111,0.0880282,-0.320658,-0.523843,-155.717,60.8162,873.564
1083,0,-1.91353,-1.31105,0.382391,-224.734,164.124,773.674,0.29392,0.194592,-1.71499,-286.141,94.9134,858.774,0.0736636,-0.306048,-0.530373,-155.374,59.5265,871.377
1084,0,-1.91538,-1.28382,0.390506,-225.126,162.194,771.464,0.267473,0.186896,-1.72603,-285.811,94.7614,858.503,0.056768,-0.289497,-0.536541,-154.818,58.4422,868.859
1085,0,-1.91594,-1.26087,0.409329,-225.702,160.072,769.036,0.237756,0.181779,-1.7359,-285.41,94.6896,858.234,0.0365884,-0.267988,-0.540868,-154.132,57.5065,866.003
1086,0,-1.91617,-1.24713,0.443349,-226.568,157.928,766.519,0.211395,0.177778,-1.7445,-284.979,94.5542,857.906,0.013596,-0.242438,-0.543931,-153.397,56.6478,862.858
1087,0,-2.03359,-1.35176,0.517512,-226.821,155.599,765.136,0.189928,0.176045,-1.75149,-284.627,94.2929,857.441,-0.00895516,-0.213504,-0.544464,-152.673,55.6646,859.709
1088,0,-2.03455,-1.33972,0.546748,-227.531,153.993,763.161,0.172995,0.174493,-1.76044,-284.378,93.8866,856.909,-0.0307912,-0.190914,-0.550998,-152.106,54.5574,856.844
1089,0,-2.03786,-1.32212,0.549786,-227.775,152.627,761.686,0.159607,0.174261,-1.7671,-284.12,93.4089,856.354,-0.045736,-0.170626,-0.555097,-151.816,53.3146,854.321
1090,0,-1.93868,-1.21726,0.506608,-228.21,151.629,759.595,0.147287,0.173338,-1.77415,-283.893,92.9243,855.794,-0.0523026,-0.157486,-0.561706,-151.781,51.8325,852.205
1091,0,-1.96889,-1.18487,0.491555,-228.404,150.492,758.533,0.135201,0.170981,-1.78126,-283.652,92.4915,855.329,-0.0555771,-0.147475,-0.568847,-151.891,50.2356,850.419
1092,0,-1.94567,-1.19855,0.508502,-228.302,148.826,757.374,0.121216,0.166709,-1.78786,-283.405,92.124,854.958,-0.0585459,-0.138549,-0.57687,-152.021,48.6711,848.841
1093,0,-1.96806,-1.13239,0.509552,-229.312,147.152,755.692,0.0992418,0.161691,-1.79232,-283.082,91.5797,854.777,-0.0639605,-0.129811,-0.583313,-152.131,47.2316,847.435
1094,0,-1.9732,-1.1229,0.528685,-229.997,145.421,754.166,0.0858889,0.160754,-1.79812,-282.828,91.2,854.453,-0.0746618,-0.123848,-0.588291,-152.222,45.9848,846.277
1095,0,-1.97365,-1.1137,0.546053,-230.828,143.742,752.697,0.0706045,0.162054,-1.8035,-282.524,90.8244,854.175,-0.08773,-0.117168,-0.589426,-152.202,44.8218,845.43
1096,0,-2.04495,-1.14028,0.591359,-231.529,142.269,752.174,0.0547275,0.164436,-1.80933,-282.189,90.4974,853.916,-0.104552,-0.117485,-0.592624,-152.251,43.885,844.719
1097,0,-2.05478,-1.11844,0.612914,-232.5,140.774,751.049,0.0397533,0.167574,-1.81454,-281.817,90.2086,853.662,-0.120277,-0.120994,-0.595868,-152.314,43.0237,844.143
1098,0,-2.05862,-1.10381,0.631734,-233.336,139.261,749.802,0.0235883,0.170979,-1.81945,-281.466,89.9109,853.427,-0.134358,-0.124057,-0.598787,-152.392,42.2234,843.608
1099,0,-2.0622,-1.09135,0.655367,-234.233,137.778,748.565,0.00899457,0.173679,-1.82397,-281.17,89.6691,853.2,-0.143881,-0.12412,-0.600307,-152.412,41.5889,843.035
1100,0,-2.06988,-1.07629,0.669443,-235.065,136.281,747.449,-0.00413278,0.174568,-1.82836,-280.905,89.448,853.005,-0.156905,-0.126137,-0.602727,-152.507,40.9142,842.594
1101,0,-2.07339,-1.06366,0.686187,-235.861,134.715,746.339,-0.0175281,0.172898,-1.83217,-280.681,89.2891,852.839,-0.170535,-0.126954,-0.60456,-152.584,40.3177,842.159
1102,0,-2.08826,-1.04296,0.707686,-236.518,132.887,745.016,-0.0305552,0.171485,-1.83475,-280.423,89.1224,852.698,-0.183623,-0.124333,-0.6054,-152.592,39.7868,841.642
1103,0,-2.09554,-1.03012,0.72962,-237.411,131.091,743.956,-0.0438261,0.166824,-1.83832,-280.214,89.0339,852.619,-0.195718,-0.121889,-0.606445,-152.554,39.353,841.044
1104,0,-2.10087,-1.00951,0.7496,-238.247,129.45,742.977,-0.0576122,0.165234,-1.8406,-280.018,88.9835,852.505,-0.207308,-0.117312,-0.60667,-152.52,38.9595,840.323
1105,0,-2.11174,-1.00217,0.776295,-239.345,127.833,741.923,-0.0706757,0.164139,-1.84278,-279.831,88.9567,852.375,-0.219058,-0.113505,-0.607225,-152.543,38.5772,839.639
1106,0,-2.11731,-0.991714,0.799218,-240.397,126.487,741.028,-0.0830297,0.163481,-1.84484,-279.671,88.9301,852.215,-0.231416,-0.111322,-0.608699,-152.647,38.1635,838.984
1107,0,-2.12008,-0.982658,0.812895,-241.233,125.342,740.184,-0.0932524,0.163514,-1.84672,-279.523,88.9087,852.051,-0.243968,-0.106935,-0.609454,-152.755,37.7416,838.257
1108,0,-2.1206,-0.973385,0.830202,-241.963,124.29,739.498,-0.102506,0.16292,-1.84834,-279.418,88.8715,851.885,-0.254442,-0.100713,-0.610593,-152.819,37.3396,837.393
1109,0,-2.12463,-0.958872,0.840098,-242.591,123.236,738.927,-0.111865,0.162665,-1.84959,-279.303,88.8737,851.773,-0.261787,-0.0907295,-0.611288,-152.842,36.9445,836.291
1110,0,-2.13625,-0.944091,0.847439,-243.158,122.114,738.438,-0.120692,0.160431,-1.85058,-279.172,88.9206,851.744,-0.264456,-0.0771017,-0.611721,-152.786,36.5719,834.884
1111,0,-2.14149,-0.929136,0.859459,-243.963,120.881,737.842,-0.130977,0.158302,-1.85099,-279.042,89.0313,851.748,-0.262995,-0.0585116,-0.612394,-152.745,36.1745,833.035
1112,0,-2.14732,-0.917983,0.875375,-244.918,119.535,737.279,-0.142408,0.155693,-1.85036,-278.853,89.232,851.836,-0.260328,-0.0359285,-0.614236,-152.748,35.7152,830.743
1113,0,-2.15434,-0.907687,0.903803,-245.941,118.193,736.721,-0.155131,0.153755,-1.84923,-278.65,89.4599,851.946,-0.257091,-0.00568019,-0.616151,-152.808,35.2163,827.861
1114,0,-2.15705,-0.90202,0.915615,-247.003,117.055,736.038,-0.165851,0.153539,-1.84784,-278.463,89.6635,852.016,-0.249826,0.0304002,-0.62028,-152.981,34.6878,824.431
1115,0,-2.13778,-0.914798,0.955815,-247.805,115.994,735.75,-0.175202,0.156115,-1.8461,-278.289,89.793,852.027,-0.250846,0.0785668,-0.620931,-153.261,33.9725,820.336
1116,0,-2.14608,-0.895939,0.965293,-248.692,115.537,735.491,-0.182667,0.161465,-1.84531,-278.162,89.8186,851.937,-0.240414,0.128687,-0.623661,-153.769,33.3635,815.899
1117,0,-2.14495,-0.885182,0.964845,-249.287,115.07,735.107,-0.188996,0.167204,-1.84583,-278.062,89.7789,851.736,-0.237207,0.18039,-0.623421,-154.44,32.6685,811.528
1118,0,-2.13297,-0.879662,0.962593,-249.674,114.443,734.503,-0.195128,0.171844,-1.847,-277.972,89.76,851.431,-0.238044,0.221429,-0.622971,-155.295,32.0824,807.019
1119,0,-2.13132,-0.863647,0.961873,-250.377,113.583,733.86,-0.204035,0.173722,-1.84802,-277.909,89.8189,851.057,-0.236362,0.263268,-0.624142,-156.276,31.4538,803.091
1120,0,-2.1404,-0.860286,0.979581,-251.079,111.821,732.783,-0.215868,0.17211,-1.84867,-277.777,90.0127,850.642,-0.234458,0.302115,-0.628718,-157.437,30.8037,799.462
1121,0,-2.16825,-0.89125,1.0252,-251.828,110.042,731.985,-0.231773,0.166717,-1.84863,-277.643,90.284,850.196,-0.237411,0.338874,-0.631405,-158.638,30.1673,795.926
1122,0,-2.17931,-0.889659,1.05726,-252.946,108.076,731.021,-0.246917,0.159445,-1.84864,-277.51,90.5486,849.797,-0.241168,0.378772,-0.634333,-159.967,29.5016,792.331
1123,0,-2.18872,-0.889329,1.08988,-253.91,106.094,730.219,-0.260767,0.152021,-1.84777,-277.377,90.7718,849.418,-0.243747,0.424522,-0.636203,-161.502,28.855,788.489
1124,0,-2.19938,-0.880818,1.11332,-254.588,104.269,729.612,-0.270219,0.14773,-1.84837,-277.295,90.8382,849.064,-0.247944,0.46792,-0.637684,-163.117,28.1916,784.266
1125,0,-2.20825,-0.864927,1.12145,-254.892,102.797,729.169,-0.275092,0.147275,-1.85101,-277.255,90.6718,848.692,-0.246554,0.517607,-0.63633,-164.878,27.6719,780.212
1126,0,-2.21521,-0.844685,1.11552,-255.015,101.846,728.806,-0.277331,0.149936,-1.85438,-277.21,90.3588,848.315,-0.240967,0.573604,-0.631861,-166.627,27.35,776.749
1127,0,-2.21793,-0.827474,1.10722,-255.077,101.206,728.463,-0.279157,0.153611,-1.85741,-277.169,89.9929,847.922,-0.238416,0.614423,-0.627297,-168.207,27.1197,773.378
1128,0,-2.21901,-0.810862,1.10059,-255.258,100.667,728.091,-0.280503,0.1574,-1.86014,-277.126,89.632,847.538,-0.232123,0.650056,-0.62233,-169.489,27.016,770.504
1129,0,-2.22035,-0.800569,1.09953,-255.555,100.098,727.778,-0.282638,0.161183,-1.86181,-277.085,89.2971,847.214,-0.222646,0.680056,-0.618921,-170.589,26.9855,768.15
1130,0,-2.22072,-0.79427,1.10746,-256.007,99.4876,727.487,-0.284858,0.16442,-1.8633,-277.085,89.0352,846.949,-0.21409,0.701074,-0.61653,-171.376,26.982,766.386
1131,0,-2.22121,-0.788284,1.11538,-256.535,98.8887,727.222,-0.287622,0.166663,-1.86473,-277.104,88.9012,846.746,-0.208818,0.712617,-0.616833,-172,26.8588,765.174
1132,0,-2.22644,-0.748415,1.13113,-257.276,98.7799,727.412,-0.293544,0.165888,-1.8649,-277.107,88.9195,846.635,-0.204035,0.725262,-0.616373,-172.394,26.7955,764.631
1133,0,-2.22356,-0.758037,1.18291,-257.933,97.8028,726.963,-0.298747,0.162373,-1.86516,-277.161,89.0983,846.657,-0.204997,0.733804,-0.617485,-172.873,26.6452,764.334
1134,0,-2.22846,-0.752277,1.19872,-258.33,96.909,727.138,-0.304652,0.156823,-1.86474,-277.191,89.4002,846.855,-0.20925,0.745242,-0.616929,-173.472,26.5025,764.21
1135,0,-2.24461,-0.727343,1.17086,-258.463,96.1671,727.927,-0.309563,0.1496,-1.86452,-277.281,89.7476,847.2,-0.211324,0.762734,-0.614941,-174.271,26.3037,763.917
1136,0,-2.2514,-0.741925,1.2268,-258.708,94.9702,728.015,-0.31375,0.141728,-1.86314,-277.333,90.1117,847.724,-0.220922,0.78179,-0.603996,-175.038,26.228,763.723
1137,0,-2.26738,-0.726377,1.22528,-258.723,94.2641,728.787,-0.315929,0.133935,-1.86206,-277.371,90.4694,848.34,-0.217381,0.805124,-0.602395,-176.054,26.5277,763.251
1138,0,-2.27589,-0.70597,1.19189,-258.374,93.8454,729.988,-0.31658,0.128264,-1.86122,-277.416,90.7976,849.01,-0.209421,0.834174,-0.599574,-177.18,27.061,762.602
1139,0,-2.28309,-0.701943,1.19567,-258.215,93.5296,730.808,-0.315298,0.123405,-1.85947,-277.475,91.1017,849.678,-0.198278,0.861103,-0.597245,-178.248,27.8231,761.903
1140,0,-2.29235,-0.708704,1.23266,-258.168,93.1273,731.263,-0.312904,0.120014,-1.85826,-277.534,91.3535,850.321,-0.185841,0.887846,-0.596421,-179.214,28.5687,761.139
1141,0,-2.30491,-0.689629,1.19036,-257.621,93.1211,732.486,-0.308493,0.116832,-1.85796,-277.672,91.6353,850.944,-0.172192,0.914424,-0.590532,-180.018,29.6505,760.535
1142,0,-2.31497,-0.696054,1.22706,-257.417,92.619,732.928,-0.302782,0.113387,-1.8571,-277.787,91.8836,851.516,-0.162139,0.937116,-0.584427,-180.735,30.8012,760.064
1143,0,-2.33259,-0.689679,1.19947,-256.791,92.3876,733.822,-0.299686,0.108422,-1.8557,-277.901,92.1676,852.056,-0.154991,0.958795,-0.579301,-181.429,31.8594,759.705
1144,0,-2.33691,-0.693959,1.22462,-256.432,91.6758,734.437,-0.298018,0.102227,-1.85448,-278,92.5214,852.513,-0.151196,0.978967,-0.573285,-182.083,32.7976,759.441
1145,0,-2.35328,-0.674367,1.2283,-256.342,91.2264,735.047,-0.296571,0.0950486,-1.85352,-278.079,92.8978,852.918,-0.148961,0.999475,-0.567285,-182.815,33.6225,759.157
1146,0,-2.3608,-0.666562,1.23481,-256.199,90.7213,735.568,-0.295611,0.0882096,-1.85227,-278.15,93.3099,853.273,-0.146249,1.01843,-0.562936,-183.638,34.3196,758.82
1147,0,-2.37676,-0.655822,1.21726,-256.123,90.5901,736.081,-0.296938,0.082317,-1.85146,-278.21,93.6999,853.544,-0.142435,1.03938,-0.556191,-184.445,35.0592,758.511
1148,0,-2.37968,-0.654321,1.24022,-256.43,90.118,736.232,-0.299556,0.0780794,-1.85055,-278.274,94.0448,853.729,-0.138246,1.05382,-0.558249,-185.346,35.4311,757.892
1149,0,-2.38719,-0.648885,1.22832,-256.408,90.1359,736.496,-0.298821,0.0751107,-1.85007,-278.32,94.3382,853.847,-0.132188,1.0731,-0.552817,-186.154,36.1737,757.369
1150,0,-2.37791,-0.659918,1.2425,-256.428,89.7637,736.416,-0.299631,0.0750238,-1.85005,-278.372,94.5152,853.84,-0.125488,1.08854,-0.549445,-186.967,36.8335,756.56
1151,0,-2.38786,-0.642396,1.25079,-256.657,89.6676,736.639,-0.299262,0.0760682,-1.8497,-278.398,94.654,853.778,-0.115195,1.10507,-0.544355,-187.756,37.692,755.654
1152,0,-2.39325,-0.636006,1.25227,-256.784,89.5732,736.605,-0.298811,0.0777152,-1.84922,-278.413,94.7918,853.653,-0.116338,1.12089,-0.538115,-188.491,38.4789,754.651
1153,0,-2.39725,-0.630264,1.25373,-256.954,89.4676,736.542,-0.29967,0.0791282,-1.8486,-278.411,94.9524,853.47,-0.100732,1.14316,-0.53791,-189.656,39.3121,753.276
1154,0,-2.40546,-0.623231,1.23921,-257.002,89.5393,736.438,-0.301737,0.0794031,-1.8477,-278.395,95.1333,853.217,-0.0933426,1.16234,-0.534435,-190.734,40.0609,752.014
1155,0,-2.40376,-0.620619,1.26221,-257.361,89.1563,736.201,-0.30362,0.0788376,-1.84669,-278.388,95.3344,852.927,-0.0846848,1.18731,-0.532872,-191.964,40.834,750.651
1156,0,-2.40729,-0.616642,1.2697,-257.593,88.9849,735.972,-0.304155,0.078317,-1.84532,-278.391,95.5341,852.655,-0.075458,1.21338,-0.534451,-193.361,41.5847,749.36
1157,0,-2.40818,-0.614649,1.27592,-257.824,88.8666,735.776,-0.3046,0.0787681,-1.84441,-278.404,95.6631,852.353,-0.0642596,1.23786,-0.531573,-194.722,42.4111,747.97
1158,0,-2.40838,-0.61137,1.27684,-258.016,88.9822,735.582,-0.306078,0.0819548,-1.84437,-278.453,95.7159,852.034,-0.0512297,1.26444,-0.524026,-196.019,43.3314,746.605
1159,0,-2.4075,-0.608047,1.27476,-258.198,89.2126,735.315,-0.305473,0.0861887,-1.84394,-278.475,95.7852,851.738,-0.054324,1.29252,-0.510724,-197.303,44.3793,745.203
1160,0,-2.40789,-0.605642,1.27553,-258.488,89.4754,735.067,-0.304709,0.0900088,-1.84285,-278.489,95.8727,851.474,-0.0460711,1.31546,-0.500748,-198.444,45.4308,743.922
1161,0,-2.40471,-0.607661,1.28511,-258.771,89.716,734.807,-0.303559,0.0932911,-1.84109,-278.486,96.0009,851.236,-0.0384031,1.33787,-0.491184,-199.574,46.5751,742.72
1162,0,-2.40279,-0.608869,1.28795,-258.937,90.0429,734.671,-0.301672,0.0961723,-1.83905,-278.493,96.1096,851.053,-0.0168734,1.36322,-0.481331,-200.92,48.0279,741.432
1163,0,-2.40346,-0.607266,1.2846,-258.988,90.4298,734.6,-0.298441,0.0985656,-1.83751,-278.523,96.1883,850.922,-0.00884376,1.38838,-0.470237,-201.91,49.3381,740.441
1164,0,-2.40336,-0.60926,1.28162,-258.912,90.88,734.595,-0.294545,0.100454,-1.83635,-278.54,96.2603,850.855,0.00272901,1.41049,-0.459923,-202.843,50.6914,739.659
1165,0,-2.40453,-0.612162,1.27865,-258.806,91.3029,734.641,-0.290966,0.101263,-1.83468,-278.567,96.3704,850.858,-0.00236269,1.41809,-0.456612,-203.941,52.2164,739.051
1166,0,-2.40442,-0.615538,1.27845,-258.652,91.6637,734.76,-0.287918,0.100105,-1.83272,-278.593,96.5509,850.935,0.0103399,1.43767,-0.448349,-204.867,53.4594,738.581
1167,0,-2.40405,-0.620666,1.27923,-258.405,92.022,734.971,-0.283943,0.0973958,-1.8308,-278.624,96.7663,851.078,0.0221265,1.45809,-0.440719,-205.877,54.7202,738.241
1168,0,-2.40597,-0.624914,1.28111,-258.162,92.4032,735.22,-0.280066,0.0948556,-1.82886,-278.667,96.9659,851.268,0.0315749,1.48109,-0.429577,-206.787,55.9939,738.078
1169,0,-2.40942,-0.628986,1.2741,-257.898,93.02,735.497,-0.274008,0.093446,-1.82623,-278.7,97.1627,851.499,0.0404589,1.50143,-0.419044,-207.426,57.3126,737.984
1170,0,-2.40367,-0.642758,1.23995,-257.363,94.0609,735.737,-0.268061,0.0944675,-1.82285,-278.74,97.3215,851.726,0.045805,1.51647,-0.407624,-207.767,58.6954,737.94
1171,0,-2.394,-0.653175,1.2544,-257.336,94.8982,735.838,-0.260841,0.0976552,-1.81901,-278.778,97.4614,851.956,0.0526006,1.52769,-0.397079,-207.799,60.1753,737.901
1172,0,-2.38978,-0.66107,1.24974,-257.252,96.0705,736.081,-0.253213,0.103483,-1.81518,-278.807,97.5926,852.174,0.0546783,1.52677,-0.387092,-207.859,61.9014,737.886
1173,0,-2.39164,-0.663385,1.25277,-257.186,97.2448,736.428,-0.246277,0.108971,-1.81189,-278.857,97.752,852.365,0.0619471,1.53324,-0.373092,-207.982,63.6064,737.815
1174,0,-2.38321,-0.674961,1.23603,-256.956,98.2423,736.617,-0.240299,0.112749,-1.80813,-278.902,97.9879,852.577,0.0678278,1.5428,-0.359654,-208.323,65.2665,737.72
1175,0,-2.38465,-0.681577,1.23017,-256.729,99.0241,736.929,-0.235983,0.114193,-1.80406,-278.956,98.3563,852.812,0.0719215,1.55566,-0.348858,-208.806,66.7846,737.639
1176,0,-2.3839,-0.686408,1.23262,-256.83,99.7676,737.174,-0.233949,0.112857,-1.80034,-279.035,98.8172,853.013,0.0700601,1.56542,-0.339817,-209.373,68.0854,737.682
1177,0,-2.38602,-0.685886,1.21539,-256.906,100.741,737.405,-0.232711,0.111942,-1.7965,-279.149,99.3268,853.198,0.067072,1.56797,-0.337548,-209.549,68.9725,737.79
1178,0,-2.37924,-0.697274,1.24366,-257.162,101.194,737.407,-0.23211,0.110991,-1.79147,-279.263,99.8852,853.327,0.0649756,1.56762,-0.335573,-209.475,69.796,737.949
1179,0,-2.37823,-0.705771,1.24693,-257.21,101.998,737.518,-0.229582,0.110422,-1.78552,-279.362,100.367,853.411,0.0625013,1.56727,-0.331335,-209.297,70.812,738.057
1180,0,-2.38229,-0.713404,1.25359,-257.16,103.042,737.657,-0.224546,0.112034,-1.77883,-279.425,100.723,853.411,0.0606112,1.56776,-0.323286,-208.977,72.199,738.046
1181,0,-2.37866,-0.724537,1.24507,-257.019,104.403,737.696,-0.216426,0.118272,-1.77154,-279.448,100.916,853.393,0.060248,1.56874,-0.309143,-208.666,74.0049,737.872
1182,0,-2.36909,-0.739146,1.23608,-256.946,106.014,737.738,-0.207004,0.128434,-1.76538,-279.435,100.958,853.31,0.0660194,1.5703,-0.291282,-208.377,76.0011,737.646
